task_family,dataset,model,run_id,recipe,distance_mapping,seed,data_offset,n_edits,metric,value,result_path
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9319/results.json,plain,none,9319,500,100,final_history_locality,13.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9319/results.json,plain,none,9319,500,100,locality,12.5,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9321/results.json,plain,none,9321,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9321/results.json,plain,none,9321,500,100,final_history_efficacy,56.00000000000001,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9321/results.json,plain,none,9321,500,100,final_history_locality,14.000000000000002,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9321/results.json,plain,none,9321,500,100,locality,11.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9323/results.json,plain,none,9323,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9323/results.json,plain,none,9323,500,100,final_history_efficacy,51.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9323/results.json,plain,none,9323,500,100,final_history_locality,13.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9323/results.json,plain,none,9323,500,100,locality,11.5,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9325/results.json,plain,none,9325,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9325/results.json,plain,none,9325,500,100,final_history_efficacy,62.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9325/results.json,plain,none,9325,500,100,final_history_locality,11.5,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9325/results.json,plain,none,9325,500,100,locality,12.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9327/results.json,plain,none,9327,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9327/results.json,plain,none,9327,500,100,final_history_efficacy,46.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9327/results.json,plain,none,9327,500,100,final_history_locality,12.5,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9327/results.json,plain,none,9327,500,100,locality,11.5,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9329/results.json,plain,none,9329,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9329/results.json,plain,none,9329,500,100,final_history_efficacy,50.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9329/results.json,plain,none,9329,500,100,final_history_locality,12.5,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_true_ft_control_seed9329/results.json,plain,none,9329,500,100,locality,9.0,results/meeting_20260803/imported_decisive_editing/zsre/plain/none/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9311/results.json,ssr_only,projective,9311,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9311/results.json,ssr_only,projective,9311,500,100,final_history_efficacy,56.00000000000001,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9311/results.json,ssr_only,projective,9311,500,100,final_history_locality,10.5,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9311/results.json,ssr_only,projective,9311,500,100,locality,11.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9313/results.json,ssr_only,projective,9313,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9313/results.json,ssr_only,projective,9313,500,100,final_history_efficacy,53.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9313/results.json,ssr_only,projective,9313,500,100,final_history_locality,10.5,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9313/results.json,ssr_only,projective,9313,500,100,locality,13.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9315/results.json,ssr_only,projective,9315,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9315/results.json,ssr_only,projective,9315,500,100,final_history_efficacy,53.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9315/results.json,ssr_only,projective,9315,500,100,final_history_locality,9.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9315/results.json,ssr_only,projective,9315,500,100,locality,12.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9317/results.json,ssr_only,projective,9317,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9317/results.json,ssr_only,projective,9317,500,100,final_history_efficacy,56.00000000000001,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9317/results.json,ssr_only,projective,9317,500,100,final_history_locality,14.000000000000002,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9317/results.json,ssr_only,projective,9317,500,100,locality,15.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9319/results.json,ssr_only,projective,9319,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9319/results.json,ssr_only,projective,9319,500,100,final_history_efficacy,50.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9319/results.json,ssr_only,projective,9319,500,100,final_history_locality,13.5,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9319/results.json,ssr_only,projective,9319,500,100,locality,13.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9321/results.json,ssr_only,projective,9321,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9321/results.json,ssr_only,projective,9321,500,100,final_history_efficacy,56.00000000000001,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9321/results.json,ssr_only,projective,9321,500,100,final_history_locality,10.5,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9321/results.json,ssr_only,projective,9321,500,100,locality,9.5,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9323/results.json,ssr_only,projective,9323,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9323/results.json,ssr_only,projective,9323,500,100,final_history_efficacy,46.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9323/results.json,ssr_only,projective,9323,500,100,final_history_locality,12.5,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9323/results.json,ssr_only,projective,9323,500,100,locality,11.5,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9325/results.json,ssr_only,projective,9325,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9325/results.json,ssr_only,projective,9325,500,100,final_history_efficacy,55.00000000000001,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9325/results.json,ssr_only,projective,9325,500,100,final_history_locality,14.000000000000002,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9325/results.json,ssr_only,projective,9325,500,100,locality,12.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9327/results.json,ssr_only,projective,9327,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9327/results.json,ssr_only,projective,9327,500,100,final_history_efficacy,46.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9327/results.json,ssr_only,projective,9327,500,100,final_history_locality,13.5,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9327/results.json,ssr_only,projective,9327,500,100,locality,9.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9329/results.json,ssr_only,projective,9329,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9329/results.json,ssr_only,projective,9329,500,100,final_history_efficacy,54.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9329/results.json,ssr_only,projective,9329,500,100,final_history_locality,18.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_ssr_only_gaussian_reference_projective_l0p003_seed9329/results.json,ssr_only,projective,9329,500,100,locality,10.0,results/meeting_20260803/imported_decisive_editing/zsre/ssr_only/projective/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9311/results.json,stabilized,none,9311,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9311/results.json,stabilized,none,9311,500,100,final_history_efficacy,54.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9311/results.json,stabilized,none,9311,500,100,final_history_locality,14.000000000000002,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9311/results.json,stabilized,none,9311,500,100,locality,13.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9311/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9313/results.json,stabilized,none,9313,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9313/results.json,stabilized,none,9313,500,100,final_history_efficacy,50.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9313/results.json,stabilized,none,9313,500,100,final_history_locality,14.000000000000002,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9313/results.json,stabilized,none,9313,500,100,locality,13.5,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9313/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9315/results.json,stabilized,none,9315,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9315/results.json,stabilized,none,9315,500,100,final_history_efficacy,57.99999999999999,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9315/results.json,stabilized,none,9315,500,100,final_history_locality,14.000000000000002,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9315/results.json,stabilized,none,9315,500,100,locality,10.5,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9315/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9317/results.json,stabilized,none,9317,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9317/results.json,stabilized,none,9317,500,100,final_history_efficacy,51.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9317/results.json,stabilized,none,9317,500,100,final_history_locality,9.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9317/results.json,stabilized,none,9317,500,100,locality,11.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9317/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9319/results.json,stabilized,none,9319,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9319/results.json,stabilized,none,9319,500,100,final_history_efficacy,54.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9319/results.json,stabilized,none,9319,500,100,final_history_locality,9.5,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9319/results.json,stabilized,none,9319,500,100,locality,12.5,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9319/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9321/results.json,stabilized,none,9321,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9321/results.json,stabilized,none,9321,500,100,final_history_efficacy,57.99999999999999,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9321/results.json,stabilized,none,9321,500,100,final_history_locality,12.5,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9321/results.json,stabilized,none,9321,500,100,locality,10.5,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9321/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9323/results.json,stabilized,none,9323,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9323/results.json,stabilized,none,9323,500,100,final_history_efficacy,56.99999999999999,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9323/results.json,stabilized,none,9323,500,100,final_history_locality,10.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9323/results.json,stabilized,none,9323,500,100,locality,9.5,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9323/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9325/results.json,stabilized,none,9325,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9325/results.json,stabilized,none,9325,500,100,final_history_efficacy,50.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9325/results.json,stabilized,none,9325,500,100,final_history_locality,11.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9325/results.json,stabilized,none,9325,500,100,locality,13.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9325/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9327/results.json,stabilized,none,9327,500,100,efficacy,100.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9327/results.json,stabilized,none,9327,500,100,final_history_efficacy,50.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9327/results.json,stabilized,none,9327,500,100,final_history_locality,10.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9327/results.json,stabilized,none,9327,500,100,locality,9.5,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9327/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9329/results.json,stabilized,none,9329,500,100,efficacy,99.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9329/results.json,stabilized,none,9329,500,100,final_history_efficacy,45.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9329/results.json,stabilized,none,9329,500,100,final_history_locality,10.5,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9329/result_record.json
editing,zsre,gpt2-xl,legacy:zsre/zsre_anchor_spectral_control_seed9329/results.json,stabilized,none,9329,500,100,locality,10.0,results/meeting_20260803/imported_decisive_editing/zsre/stabilized/none/seed_9329/result_record.json
